property_id,price_pred
10943929,242147.84180595493
11053072,265104.0859916792
11148946,391354.8012336079
10910999,680024.929609065
11162293,510452.1533972307
11148029,196845.31343418633
11041454,176613.07165098184
11148782,304627.08033417206
11130013,807723.8889571463
11153085,316793.04678105516
10932799,865284.3748926341
10267881,297736.357921338
11149122,262508.1992352741
10918665,460789.8008342724
11157252,252627.0972683747
11141769,320510.6495621832
11115297,146771.47043776175
11144165,455456.75619885925
11154974,262459.0545064863
11060608,129045.09400318198
11136118,262555.5982689115
11118233,557090.8072399106
11000833,354678.17523375177
11159666,257918.06170814097
10969756,211947.28274849785
10766523,527293.302593147
11162806,171378.97518103867
11038998,337981.67568227614
11080168,385316.55105960916
11081715,246929.53108903588
11148806,1238772.3794374838
11161944,1454360.0156224293
11091555,613239.5709093764
11157645,233754.447775674
11154037,301689.7842854611
11149064,393125.5856318484
11129514,526557.7624492298
10943087,244280.8163413609
11121206,235619.06168998708
10922044,455620.0301213364
10980284,481759.06193390937
11159147,585135.0776399118
11077395,359438.55156396487
11129479,162119.0549557635
11055940,344171.930309456
11156046,470368.50274008425
10981917,303402.1644585534
10916551,508489.18562535924
10678721,202950.77006580232
10732506,438147.71645051223
11130949,2104461.8759466815
11009340,274878.3139167441
11131097,460393.78139279806
11029187,362219.2161861628
11152755,1030870.7100475258
10886068,1003613.1983142749
11074065,596895.3446014451
10932695,767707.0139355955
11101138,198889.51623990102
11059806,273121.33172996517
11114252,1339754.3334992456
11093866,349483.76232460386
10956272,232167.19995457178
11120226,205962.99305171336
11116035,368768.65075637586
11161922,148838.64465288588
10753189,267697.50721224956
11013725,338360.1095044811
11036937,611323.3134031964
10874556,769385.409900978
10954427,98672.70284119608
10973693,209384.72875520986
11144692,194811.2309768297
11148788,114887.41006792644
10465432,150124.5808573528
11150748,383699.71567027096
10887492,305788.6002647767
10759885,1920309.7559179636
10981810,370625.15589619946
11157589,273395.78546404873
11150619,582313.974792731
11156979,491266.4764616878
11146874,167622.96738844272
11156343,330168.02550103236
11131776,671876.4231236025
11122281,958765.6686346098
11152449,407338.744174583
11088279,258072.00258600785
11031703,478389.68882844003
11148642,98647.2662225301
11023573,1102839.3815670556
11154400,192504.9596589678
10972930,539321.7937443533
11078212,260024.20208052237
10435227,271202.5027852114
11162484,267875.81667502323
11146098,97572.9128202186
10871304,899840.3534953902
10949804,376667.4168771647
11159961,196795.20683533617
9878205,275122.15054367663
11149909,525089.9678550411
11066606,1327899.5212512212
11038479,382583.2607084984
11032761,200366.60546623627
9991630,931107.8435242395
11144839,274874.30378876196
10801411,382689.6439426257
10878611,329488.4094648571
10869107,397564.612624034
10971862,320689.5479093775
11145299,254827.3299428522
11003820,271774.66298623045
11148095,244189.46175035342
10590296,869697.381226358
11161176,439833.36691672954
11149533,313304.7908766167
11087198,194972.5587329802
10498380,427923.66664896486
11098637,366317.69184413063
11161325,515289.3996915189
11149929,873053.5667983193
11157602,94542.00204527186
11042681,177613.15794633247
10736251,156731.23265903507
10670346,342957.0585473897
10707657,1039228.065851857
11091510,319486.8856302287
10817879,139320.76787133698
11149174,142715.12466870647
10964907,185424.40611940896
10785457,239320.46673533233
10893527,306769.0172727314
11145116,1265960.8020309464
11096822,144167.95166958368
11138546,93879.35038182228
11061918,678702.9347217493
11128088,102097.05887311776
11150509,263734.98929724994
11162850,212979.83297276706
11146548,135432.0367831734
10836008,125542.3639826828
10671623,285563.48773711623
11152991,372345.18045636814
10877955,1140627.033976819
11036391,906746.9915288317
11020258,753743.7156077945
11161856,361990.74737858976
11115648,244351.47734246578
11146101,207297.37770886288
10907116,493550.2965746525
11149643,400838.58990838565
10689641,316496.64813340385
11051992,449815.28517488134
11151802,404799.1177351538
11077124,260568.17423058476
10976191,396825.0113940102
11162303,1386462.6355436652
11112322,314002.121936461
11130744,319144.7045711576
11156884,129528.01360704983
11153750,164137.01808600518
11161951,796979.5980002666
11144237,250218.10213746908
10776992,260467.88808009148
10878254,1029173.565911764
10987764,337365.98422349227
11104637,498706.556148832
10725024,353590.7926805415
11142502,148934.9691633824
11123158,132361.4992247921
11156006,353016.14266857615
11078933,229469.53415241413
11018502,829782.7689487059
11152126,238468.16528605265
11145695,302504.29257968743
11158258,204530.96500661335
11162021,460257.9402667105
11077910,259634.85243181803
11042835,403554.6476349719
11083698,365032.95453922235
10944713,1239144.2227602503
11144994,285218.1765590828
11144741,317063.94893690373
10887972,317657.0937905523
11095548,82310.56141159985
11082743,815846.0608548336
11036932,436453.9112349197
10413606,315468.5079250274
10759869,208384.69138373228
11068136,300924.58741074067
11054710,343645.3952845747
11084923,1058190.984722192
11044569,263657.51326295047
11052733,98557.82619747195
10853669,1778618.2134626207
10716421,98206.12852968436
11148568,615062.9221783942
11055540,535438.5521664483
11055589,370085.0800429269
10992652,208907.75886884448
11088273,381334.7197472437
10967342,91104.72504285557
11161567,355821.4870635802
11144100,140711.81687349768
11156823,244758.98559124794
11076685,229326.27857842098
10935434,218312.52275171064
11069809,1306527.7296887678
10346585,327399.1671945569
11084672,206046.50197080156
11017434,204560.42283496418
11134768,294823.41307326255
11125338,447757.31261079916
11159038,309694.807526557
11142277,462770.85815802106
10827768,214830.21736115753
11121721,207238.98870486504
10971170,800715.159311705
10316124,2659145.4010404362
11153640,215359.97113861027
11148034,185370.52023833225
11082324,222329.24812749072
11084138,447172.45650490874
11030444,1168856.7601873274
10556121,297983.8688017182
11032667,143248.11558696596
11062984,162787.95361427878
11052679,525264.9739002923
11142719,344111.95757084776
11120250,243174.79631632118
11063405,454824.6920000599
11134859,185590.52005619474
11146296,461733.69995687593
11101189,330193.74884705857
11158398,181979.96691485052
11142671,119048.35713209183
11078934,293557.59832205565
11114618,239205.8930453608
11159044,222465.88910326076
10907129,563432.0924093397
10699813,447731.3964812755
11150361,168504.405596018
11148359,201096.39949676348
11039784,179766.32565303514
11142752,499401.9520509313
11153134,221239.8881973941
11077303,688895.5698537531
9281813,219575.8151100591
10550935,214923.62208546844
11144511,211376.01125122886
11154491,231515.1726220042
10788645,326569.48609956226
10756852,149877.8017857989
11098873,344154.01637371554
11100394,2109765.1933427397
11104799,334513.46942731953
11148173,157815.40497072274
11145323,172783.3249923757
11148681,193170.61020503892
11153210,193660.96683815785
11155949,605115.1603169048
11157746,332583.5379566178
11159017,642096.4194580086
11160413,335002.0058677143
11155339,287332.53890510224
11149621,436367.4610485866
11159843,246808.27874158468
11145167,220463.6027124592
10430826,232309.17514731226
11161326,498313.9492401989
10912990,672560.4192316777
11141868,452746.58052583487
11150458,425947.7610093726
11153293,373295.6224395519
11150179,192572.88474662165
11154599,237004.9289941081
10798997,329971.670933867
11063565,359345.29043503886
11134862,712162.4866706103
11129251,379146.21716335695
10981384,236499.8632724004
11136707,635288.8127560723
11137844,170894.42310583207
11144782,162738.66293373154
11154521,477197.6500440342
10410612,300501.464829854
11009255,550817.8148353278
11158395,224421.57190242008
11159868,95696.89930343305
11127467,837144.8530506999
11102954,288632.99097881804
11149522,765571.6260719544
11124748,497286.27515704685
10960590,258038.24657006504
11133610,337589.3379686197
11157633,699316.2245218272
11143377,158691.93055458492
11030188,424612.8703846973
11156236,282869.7482241645
11159815,265826.902420092
11162189,990186.0766295667
10357571,267517.3078290573
10981993,437267.56585979107
11014622,313388.0147415785
11156073,230092.86023549986
10437960,241174.4844369987
11128597,245306.3730384318
11060147,166507.11252841953
10891420,597162.8080770655
10482935,377252.9190024003
11149067,276781.5852845658
11116594,284470.2854708849
11049283,161010.07406774553
11142220,617966.3767270579
11086763,358832.5841686297
11151513,357780.1979947159
11149367,106741.34615696523
11153571,552679.2665769276
11061386,98291.40601660007
10840926,157759.48732489225
11148916,222896.69769144582
10465431,157079.59935912403
11145376,264057.62883964926
11162176,368514.81306151836
10722594,308562.5371135818
11161630,162719.40959212222
10749966,304353.0940543575
10835469,285050.76512267
10922994,285170.9899663747
11147420,219624.11780898023
11156261,149659.25723587748
11129024,312782.8907353428
11015710,274612.2464045747
11154874,405527.49107813573
10838321,434355.3084950494
11143599,210301.31542207423
11155036,322036.36113151873
11046816,258862.6652735252
11156048,246883.73915371156
11153301,977748.547533311
11158972,203025.22873576282
11158135,376357.9645682716
11105057,401189.0033523651
11067649,1327842.214337187
11125251,265829.77797872317
10631756,760401.226946047
11112984,767134.6427598121
11073095,704164.7263311264
10722269,1290566.5582205474
11077410,292051.86120998976
11113543,340235.8640741779
11058168,136495.26708471228
11144971,326242.1975023479
10712267,196758.23398133405
11142188,160592.98833564966
11056192,161367.74494629074
11163258,258057.04785152234
11157531,220238.32388858462
11134994,357579.4250643429
11140876,298077.22557321156
10949437,156272.7847456396
11129749,328551.4494024047
11128851,136889.11765696693
10907064,589999.7712806754
11093032,1182624.3112034025
11097832,397581.5087811795
11029960,1425475.0959177297
11061054,261241.55974590697
10985415,300340.8295227222
11121935,206382.26362657285
11156569,411092.63836666505
11053348,280034.4522191539
11046242,243838.93162517648
11149225,279693.83586989756
11162305,750557.9723503096
11149711,335752.5038692569
11079961,215192.9032499008
10616307,238006.89841549945
11145475,105548.18314237712
11024043,315384.00284809666
11149496,641520.5213909999
10127711,274664.2279077076
11053975,246867.64576562247
11147906,169402.696737442
11161166,441151.4679465567
8153955,334864.9977540905
11094263,854179.578959849
10875335,433627.7026660865
10876991,346476.40078929975
11079879,-17892.21230687335
11149896,93268.51778109846
11054291,522829.9717452242
11076542,1069706.9590396392
11146129,205469.02208593758
11120265,208751.54509555505
10860437,236918.53661160404
11148762,168400.30217425973
10605151,282042.4144933182
11040321,101709.32691958091
11121461,521569.5794041078
10898614,1023538.6865715557
11108334,904950.429206402
11147014,152206.1088950209
11158514,288003.9313118891
10979358,1164093.3722601575
11097635,252055.86878473454
11057798,291762.238410711
11095141,196562.0634805988
10972932,257248.6361330545
10993098,1691303.4938904592
11124299,209923.60709486553
11032079,342929.1606832532
11148567,164937.39485806867
11147079,325670.7254696033
11126004,905024.9285200643
11161319,487955.47991239233
11150640,165838.68525384582
11119925,396751.35366776475
11139617,605120.2892524055
11157721,663803.9488263514
10984051,142608.5865238869
10941973,257819.01701611443
10914604,310019.68254176213
11138115,473977.4087431734
11040409,1030169.3286568322
11112435,463015.68503497745
11143837,315046.6238487939
11067820,491696.5234256476
10637905,360650.7504641635
11152072,271432.1354058684
11108221,474982.30779972597
11028880,1600025.435337498
11038612,133627.50088472888
10992127,244484.77496977482
11157199,301639.7127716876
11022467,264625.63451182784
10985414,518191.7321241741
11153495,107955.36637599839
11105791,229429.4385094912
11023221,710345.0785270715
11161881,362631.5560466058
10667148,495700.9562169243
11163099,337148.6910625636
11159706,357338.8632964856
11044725,249762.69991599678
10921929,532459.088309645
11157822,200826.4270353102
10982384,245810.19526510502
10888273,872349.0468798124
10877864,91273.39919309423
11147153,211068.81785819994
11162350,205783.42704343918
10920142,1393003.2715780667
10965368,388441.3762026648
10963088,149302.40908838122
11053905,190778.00430722893
11147008,96084.07720834883
10552467,181038.1900489484
11056557,223658.5843399985
10979997,434254.0481172115
11136327,241700.21234455527
11113463,347287.85303113924
11135062,457789.34145777434
11141803,711762.0300448164
10880168,357311.0882506863
10997953,217774.087107972
10941878,978778.641782596
11148926,123892.67500978979
11066437,1037410.2859737468
11092064,449217.53095399286
11153278,299241.6538342994
10773375,999710.8830346074
10961799,306811.3083487062
11127659,195188.04046113265
11137618,284941.0781419221
11154570,554989.7950563211
10985391,260680.5797636683
11061538,318756.1225682567
10734971,440358.8276791294
11031706,755345.1524691668
11059936,193393.7712738281
11040099,340484.2929371609
10879565,271363.40501809306
11100064,469313.774001388
11060203,168077.66198568483
11158387,286504.6787107255
11136538,364410.6098148258
11143349,497611.0024520724
11121599,392136.63416146045
11054828,247782.08610747653
11144758,128784.72561871429
11161060,292210.133234603
11153170,648120.8106429097
11149932,282647.62359066255
11108113,316332.1310842448
10983957,250884.70227133416
11132091,245742.82405587693
10944179,703361.3272290411
10922357,433629.35384752153
10921917,575681.0585405685
11069153,261939.07336253606
10886760,197007.98504796496
11005944,407242.7671515434
11103346,219636.45818565052
11140814,465349.78454687604
11116123,241854.62736414096
10880185,326228.53176198853
10878001,110813.50236872894
11053366,1560710.982736807
11112007,728034.6549400289
10885493,259510.5197107613
11162074,453332.9711233443
9437761,434057.6604244973
11117822,402542.3658750635
11026172,670141.7685368452
11054089,389676.1199867501
11082451,333199.2634700354
11088974,406634.13466471335
11158313,198282.41151979263
11119931,492006.7814647753
11077967,251373.6197033645
11148020,307331.68641997856
11091256,408203.6293412692
10934900,165182.23465547722
10939826,267363.3259578315
11156539,204986.72937515896
10807541,578366.2143654493
11156384,256295.06589390992
10833576,651934.4940044926
10565633,308556.7422699561
11156789,428469.45429989474
11040394,1009268.6111448314
11137743,1436328.8586762904
11138981,285950.9470343592
10588072,249755.9498098848
11126610,224277.28567824926
10679404,494287.55111169076
11159767,67922.56903527954
11153794,877809.2724116086
11120449,244996.49738997765
11162917,203914.0723053673
10881506,185488.2427945335
11075865,466987.9981726468
11016336,178022.6192851123
11133327,262663.3899591424
11137429,249640.5278484069
11151854,465399.2062752551
11065788,162685.6366245229
10678723,217395.20080505373
10547010,191539.90140953957
11157778,374728.37296857586
10861588,646491.146738624
10568692,451024.85277452687
10985057,536352.5468549982
11156242,263718.5485443563
9935237,318048.8677796279
11157549,245043.44792305335
11138192,156835.033461189
11061915,429255.72399787727
11144479,741219.042791334
10933990,327731.1925026092
11016339,660194.4871307444
11015711,258643.88281664794
11049573,832336.0502829752
11150992,181257.44976026088
11130708,1948005.3743642326
11154982,509229.52195243695
9928138,109708.80843312667
11051959,186395.74717313307
10678724,175666.84533610538
11160853,317310.83787323954
10895140,376725.4766196036
11077387,247816.9204301377
11040629,472370.5649529283
11092572,293409.2851218969
11117952,570730.1966316605
11151025,468456.3687086822
11103602,201580.6404319555
11038308,300309.22451700486
11117249,1001025.8703816216
11150227,501967.13037938037
10391991,546457.4317632804
11155152,322881.3149941968
11104424,147648.52061636216
10642300,1873986.4946733834
11153440,572120.0944143303
11102524,325515.02660896326
11117809,215248.79185902092
11081983,368248.85196245665
10768335,312540.59394420555
11106679,363758.7732190773
11142224,262449.6124473058
11162399,363615.0440854997
11131425,481228.3457919975
10565539,108948.81617427754
11138560,231415.42761063526
11114226,76002.37160377722
10979548,186401.6255218848
10929685,383794.8910871405
11160710,342165.1109405558
11088821,293017.01373707154
11065608,223943.48434927524
11036336,947753.7427981736
11158182,537739.2971511894
10920355,222916.62853223956
11162151,254442.15433280304
11150255,472480.15604118846
11137144,258072.00258600785
10572751,204400.2712829783
10979275,133064.4293333958
11162149,387665.7951936125
11099353,461429.9801694721
11111065,1395879.584543986
11060388,391043.7489093826
11093918,431342.90674473956
11154894,223602.88173707668
11144314,231788.69111431635
10981734,237199.79326704203
10985914,301075.21598663065
10728020,622640.2965495236
11044398,374442.73222247494
11159888,365389.9322664492
11132215,1113985.7283569747
11149855,309600.1043058572
11138071,581495.2495559277
11079933,430649.2919758402
11142477,399460.9150166109
11150181,295336.90804492595
11159877,241495.61711559337
11150009,275897.83251525846
11054557,219015.71376529222
11151925,273511.2431576081
10747655,202746.14914470311
11148831,501838.0275525141
11152030,171516.88271218806
10747559,572238.7263346941
11159709,668293.9672139636
11142305,265274.43286320474
10853832,449360.3233169734
11136886,258200.89503225265
11144976,137676.4067898018
11115057,347010.93139266997
11147471,219624.11780898023
10913306,417171.1581108142
11137744,1230719.2885834968
11091455,281771.4381738568
11079381,203833.4354048994
10654832,1113985.7283569747
11013733,433670.31645020517
10933975,665239.0033711563
11155422,223001.14559948508
10984822,538101.9272921912
11087799,149998.6722079959
11078615,153855.73338226293
10853233,378076.829227516
10786910,206431.3745609902
11037190,170936.11977431944
10814307,484940.17270734365
10218354,197506.56313378664
11067405,237650.9035593351
11143988,346137.36011700844
10844277,1087124.8783941118
11151594,152078.79428389634
11119765,277770.6951807769
10982865,176941.2550123803
11143847,161507.51354402603
11030891,102433.45267335593
11045964,221938.50416882156
10094586,211973.08852064208
11156266,381771.58721446065
11039953,1103040.4785777107
10967857,1485760.4094381123
10662365,214942.80390664563
11155437,383631.0977744534
11155718,121077.25138608449
11153837,177583.25152623662
10300402,720654.872387812
11012755,334945.326998653
10886969,301625.8832947901
11155205,206911.4592610242
11132685,280589.1798636654
10876208,280612.0066459613
11146047,129883.24889143475
11133578,262247.7988493811
11151486,149236.20056732482
10946928,119720.62398752989
11114074,114269.60105383376
11145898,266454.9860025955
10955353,1437576.6724734746
10275056,314958.42004147265
11146305,428339.638597881
11024127,504503.69830642705
10552885,1285962.9956740711
11085522,156876.77333875932
10819280,178089.16264869733
11161308,521447.4409975484
11061796,253463.2442597843
11161357,132518.27577793808
11150621,427885.9910798597
10675177,920343.3837391827
10704815,1316478.5346689422
10943356,181137.16559705464
11132871,395772.96048460866
11137694,465982.04778285103
10960522,651768.7326422026
11050114,535075.2407978496
10972860,431016.8334258565
11156276,197561.49045512604
11067027,404273.97703995014
11128453,812737.5462842847
10981944,90597.48059323622
10638853,506065.2356109159
10977780,988905.1911027213
11024060,323167.2588076731
11070241,603706.4961654696
11154646,306014.049082465
11117462,269802.0314421026
11153822,224405.30783031677
10142714,368784.3483838446
11006500,466348.61901876016
11161627,223354.18598579272
11085494,532659.813616964
11103858,398523.7959394531
11125017,215918.84391698785
11056476,175657.61806178052
10878203,1336588.5553938383
10391891,380279.10444271844
11142215,472382.1841395248
11096815,298976.0338043088
11153830,85522.15481861224
11049371,488461.2423122127
10706943,587738.996787767
11146299,344807.15763138665
11004024,872730.7103372221
11146124,232693.68596142554
11162442,305179.7168981086
10957559,517942.75717389357
10928870,488928.19355232856
11066002,494403.0427572593
11147728,303489.11498866894
11143311,281778.4961953891
11147337,124577.8141801922
11160586,123578.2191741371
10916935,182764.30209932933
10913914,241813.9775244104
10831087,349360.86120422254
11098207,557942.0638113506
11122572,387739.4107200155
11121538,243027.0011251911
10406432,266577.97715506976
10978256,479068.3310461415
11146471,188837.58595899976
10795844,281141.9099128406
11133789,370217.41960179794
11158795,160207.53673135053
11082184,404981.657418439
11158673,162612.7803634438
11152143,171945.8406203067
11118578,180177.77587025386
11133606,758264.0172761974
11146300,323150.5884919251
10886424,156676.0308287288
11012762,225116.79246237408
10900033,116597.24796251283
11154555,410935.0070317641
11119470,203983.66214632196
11086385,184487.54734771338
11102266,207129.26114460127
11147986,213391.10448886311
10707387,347905.41844519926
11108347,284463.9718661453
11052646,214693.24950138072
11132616,324358.66624677245
11084139,347972.00879884185
11003779,339013.41798633226
11029827,419808.7255952212
11147083,341110.9978988233
11158263,119498.67330300107
11162853,466331.1878679636
10333960,617516.6831913551
11115472,214916.3960967418
11125250,285263.1530786158
11111805,206560.62943330512
11141795,554823.5320201546
11103661,334797.95616657706
11104647,3495075.8031975753
10505824,234432.18766589678
10984828,897413.6862316572
11153036,170664.38598632065
11133971,558307.5367206184
11158842,1070282.2331738928
11058335,289567.2327850313
10650426,524913.2676339711
11114935,265261.9765224275
11138804,174656.49969933147
10819380,390825.8220291812
11103449,286382.2824996503
11148690,544582.3849252893
11148578,274246.01899281895
11158195,422635.14106547245
10533519,280960.9383023037
10903311,537567.1431922242
11150795,1342183.765099274
11045290,283429.0218726611
10732505,552935.3283222371
11081706,406972.8042765509
11101370,412752.71956888185
10971861,437244.45270406705
11122232,187840.3425955096
11150869,708518.8575318397
11136752,258004.1975003318
11112053,703507.412054426
11158716,202151.37000416985
10563841,321339.8026945357
11033288,991875.6706602203
11151417,130626.95778642374
10056676,506216.7873167267
11116691,59137.24050163035
11071726,213205.79411060538
11151294,543157.0551018871
10965257,426112.1487863034
11153641,284705.13093691284
10975158,1884612.7851441326
10866903,273410.4574077886
11148033,215377.0906055314
11147084,265189.70232974656
11147726,353676.4242797974
11151050,583349.4144429569
11142687,131684.40151839616
10551149,229452.7662137546
10760997,615747.5323001631
11133787,1761493.7620869137
11163237,297467.58871158917
11112360,472097.89157493104
10278005,272147.58625782456
10893253,298475.4312776152
10646632,368776.689505758
11147883,263518.11029997416
11125430,220836.91276496788
10986183,73886.30405244435
11066168,248046.3702367336
11003095,391194.47799622087
11158649,400469.82084335614
11150560,259295.64904780764
11142208,339721.00085834274
9944764,247376.07689824168
11022593,304213.81737393356
11162963,255915.05458347712
11144370,210811.5959208926
11162410,147269.88558465766
11138648,189123.755436877
11154135,280930.4506758462
10766065,509539.18349513254
11154534,198131.7884333118
11143097,462529.3542471064
11076065,304954.4155716697
11152405,279825.2706433319
11154464,149091.15528478505
11073347,152371.79705463117
11156280,143144.61985839464
10951992,1102990.9685833883
10784787,697802.6044216955
11144842,206744.15542404779
11119887,296125.1329896088
11145273,221523.39730826905
10828557,1413513.176428088
10932774,816006.2928557191
11018187,346127.4048697242
10911430,532842.6742425568
11146297,461733.69995687593
11100335,690879.5937228089
11113123,216232.0572805595
11092410,174518.36928397085
11155991,276314.69726490177
10880245,190525.4109655489
10919366,162471.07235045862
11044411,193169.93729830146
11020827,470460.24916571646
11154659,272578.5405278874
11152748,271697.5956704981
11052827,186194.60945165606
10938623,277771.8874736937
11149229,276604.49279825937
10929210,273756.7690289229
11135848,129909.13364347149
11030899,328177.0175636582
10955291,201064.60762201503
10997219,409285.9025998911
10960572,434460.5193641218
11024163,265087.0438654674
11044198,224458.4089448918
10960115,791593.9673829351
10874287,1040939.5092564523
10915111,774466.489957579
11068475,295836.76144848426
11064468,266276.0810559187
11133886,301761.1278318147
10773738,604087.363807139
11120300,151406.93387163765
11132870,395772.96048460866
10913525,700587.1745726725
11150072,182093.5695615951
10618914,371854.92747638316
11157773,111050.90707156007
11086520,1267311.6264425027
10906648,189614.05462992535
10901599,54242.01943137115
10989974,160167.01134248695
11158558,69531.93014299689
11089290,268667.7875991004
11134001,346669.70244709594
10982380,526013.2326268813
11039300,100727.80027916508
11157007,117051.75763026878
11021621,256357.1438856881
10789250,258917.02883233794
11147245,169583.0869298916
11098872,230618.88370507874
11138965,298950.09419984015
10432945,1073405.0692959707
11155321,253247.79582011927
11097786,327896.53841951146
11076026,394961.2382796342
11156152,101770.84680261702
10770910,533018.084682256
10773766,56430.06298260292
11058601,397003.3216192969
11041709,594872.2489120855
11093571,268342.1869466574
11138218,754847.472582602
11127475,179856.98605973576
11137337,229458.30018772982
11007327,373861.8914847049
11141783,893638.5662734807
10909058,181263.20745875727
9954757,257200.10487747824
11145106,81098.85557945902
11144478,311837.9538391902
10673142,250366.1904283057
11160748,437743.73482563265
10969686,537676.1407360157
11068301,238973.36263872104
11120271,403000.1715003122
11152305,259457.1104499708
10960114,869549.1508337229
11115039,524448.2507581413
10994107,344871.6879399971
11108003,249965.27898019046
11022512,240547.79732591656
11063677,51228.094873436276
11158106,169468.76815577713
10786855,366466.5376957754
11157646,144976.70181645127
11153375,92277.33261163255
11010635,668787.101644435
11103219,405743.6781520224
10940919,134362.6696385253
11068470,368380.337331498
11137846,85028.7685089162
11161063,308493.3784574219
11156573,554798.7877985807
11134619,353604.75432032894
10275060,352272.8879684312
10762128,274067.8899719269
11160042,296993.4045074654
11151242,325470.32486108376
10907214,511086.5647030204
11128202,1034999.0066593359
11150709,744537.1326249503
11035814,648131.4756980413
11153757,211269.15685626824
11080969,337981.67568227614
10986993,313424.1295181536
11055707,484822.9186844398
11143482,350076.3512895452
11133590,363745.93599587976
11131606,425214.3591449247
11051274,401583.62304470735
11149760,210769.90597802075
11156636,183584.06986882712
11160859,413294.6597373597
11121761,376626.27755929617
11158639,536842.544262622
11031410,340151.2893739282
11156551,237763.42200130172
10708965,358132.62147858297
10970962,229085.00608252396
11161570,275503.2138626122
11018824,265702.80035693105
10958221,321417.1302426541
10934054,310407.1481399894
10918003,622067.2473534206
11082423,828195.6730104485
10537344,437176.15730944
11143486,248469.7253517039
11149920,419267.33025605796
10978139,424922.8878973076
11161134,195363.4726317008
10970843,206568.27790801745
10960510,245625.40753300724
10982047,162033.0728091105
11047528,630007.0503917201
11114293,403348.98047856224
11093802,393967.11772997706
10706230,207225.09065702942
11090549,342907.81127307285
10860724,395994.5062633276
10817766,434660.1140659808
10795497,581519.5406968807
11144323,749068.1220358256
11105311,1199522.268482233
11149226,307879.810094554
11150584,427898.8475134573
10836549,1486134.6349398252
11053249,330315.7047426994
11121612,433040.9639680264
11150240,280338.0598661636
11079999,433606.26405405666
10828705,257547.3392006819
10900560,1244665.9236059408
10418849,506216.7873167267
10993385,129257.32828028304
11156354,95436.9125687402
8945382,965073.070257192
10369929,779798.1785268283
11150480,480641.0236131264
10629757,2868004.639665727
11143576,217442.65090812702
11086079,250078.63050103793
10907105,533006.89986348
11042295,279649.1238855181
10358585,622102.7091986883
11161542,262728.2694861557
11122634,238360.680983595
11115361,432420.30378294113
11146827,288033.6191144453
11008805,397490.8773352083
11145477,414910.2523455758
10834921,124589.92725916431
10994074,275184.6542464264
11162431,566579.9016255597
11068602,275706.5887298561
11018360,159847.3242318587
10899819,1023375.6773284862
11141123,1308566.2193595872
11123635,1125016.2528873286
11034335,145254.7954600583
11151973,255362.15956831444
11020663,203759.32104014157
11162637,296013.63404508546
10770726,1144825.9709918227
11162547,352971.0605853193
11161307,381995.69692526775
11030900,365157.2052658244
10766347,504392.0211363282
10451660,413239.7767567568
11144263,395290.9125850839
10931656,257496.8150664472
10326829,384033.9228366036
11146306,344807.15763138665
10918304,138573.6512712256
10791889,362008.9718992586
11108533,195818.40873572652
11160196,181519.84269736614
11079622,161988.98804709682
